yes_price,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,ts,Ticker,,
0,19,26,74,81,0,0,1686274149,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274149,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274166,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274166,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274166,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274183,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274183,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274192,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274192,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274192,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274192,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274207,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274207,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274207,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274227,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274227,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274242,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274242,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274242,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274243,USDJPY-23JUN0910-B139.375,,
0,16,27,73,84,0,0,1686274256,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274258,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274258,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274258,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274267,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274267,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274267,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274267,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686274285,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274285,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274303,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274303,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274318,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274318,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274318,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274354,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274354,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274354,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274354,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686274378,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274379,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274379,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274388,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686274388,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274404,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274404,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274404,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686274415,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274423,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274423,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274423,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274439,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686274439,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686274448,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686274448,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686274465,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686274465,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686274482,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686274482,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274498,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274498,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274498,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274514,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274529,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274529,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274529,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274538,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274538,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274553,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274569,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274569,USDJPY-23JUN0910-B139.375,,
0,16,28,72,84,0,0,1686274584,USDJPY-23JUN0910-B139.375,,
0,16,29,71,84,0,0,1686274584,USDJPY-23JUN0910-B139.375,,
0,16,27,73,84,0,0,1686274585,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274594,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274594,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274594,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274602,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274603,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274618,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274618,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274618,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274634,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274634,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274634,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274649,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274649,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274665,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274665,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274665,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274673,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274673,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274689,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274689,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274689,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274704,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274704,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274704,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274720,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274721,USDJPY-23JUN0910-B139.375,,
0,17,26,74,83,0,0,1686274736,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274736,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274752,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274752,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274767,USDJPY-23JUN0910-B139.375,,
0,20,25,75,80,0,0,1686274783,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274799,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274799,USDJPY-23JUN0910-B139.375,,
0,20,25,75,80,0,0,1686274799,USDJPY-23JUN0910-B139.375,,
0,17,26,74,83,0,0,1686274816,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274816,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274827,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274827,USDJPY-23JUN0910-B139.375,,
0,17,26,74,83,0,0,1686274847,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274847,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274847,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274855,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274855,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274871,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274871,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274889,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274889,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274889,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274905,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274905,USDJPY-23JUN0910-B139.375,,
0,17,26,74,83,0,0,1686274921,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274921,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274921,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274938,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274938,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686274946,USDJPY-23JUN0910-B139.375,,
0,18,26,74,82,0,0,1686274946,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274946,USDJPY-23JUN0910-B139.375,,
0,20,25,75,80,0,0,1686274946,USDJPY-23JUN0910-B139.375,,
0,20,26,74,80,0,0,1686274962,USDJPY-23JUN0910-B139.375,,
0,16,27,73,84,0,0,1686274976,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274978,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274978,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686274994,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686274994,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686274994,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686274994,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275012,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275012,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275012,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275012,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686275021,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275021,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275021,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275021,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686275035,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275036,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275036,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275037,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686275053,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686275096,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686275097,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275113,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275113,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275113,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275128,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275128,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686275157,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275160,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275160,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275160,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275176,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275192,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686275192,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686275202,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275202,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275202,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686275217,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275218,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275246,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275246,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275246,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275261,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275261,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275261,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275277,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275277,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275277,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275295,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275295,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275316,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275316,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275316,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686275325,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275325,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275325,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275325,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686275338,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275341,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275341,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275341,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275341,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275361,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275361,USDJPY-23JUN0910-B139.375,,
0,19,26,74,81,0,0,1686275370,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275370,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275370,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275370,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275387,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275387,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275387,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275387,USDJPY-23JUN0910-B139.375,,
0,17,27,73,83,0,0,1686275398,USDJPY-23JUN0910-B139.375,,
0,18,27,73,82,0,0,1686275403,USDJPY-23JUN0910-B139.375,,
0,19,27,73,81,0,0,1686275403,USDJPY-23JUN0910-B139.375,,
0,21,27,73,79,0,0,1686275403,USDJPY-23JUN0910-B139.375,,
0,21,26,74,79,0,0,1686275403,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686275428,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686275428,USDJPY-23JUN0910-B139.375,,
0,20,27,73,80,0,0,1686275444,USDJPY-23JUN0910-B139.375,,
0,22,27,73,78,0,0,1686275444,USDJPY-23JUN0910-B139.375,,
0,17,99,1,83,0,0,1686275456,USDJPY-23JUN0910-B139.375,,
0,17,28,72,83,0,0,1686275456,USDJPY-23JUN0910-B139.375,,
0,19,28,72,81,0,0,1686275462,USDJPY-23JUN0910-B139.375,,
0,20,28,72,80,0,0,1686275462,USDJPY-23JUN0910-B139.375,,
0,22,28,72,78,0,0,1686275462,USDJPY-23JUN0910-B139.375,,
0,19,28,72,81,0,0,1686275480,USDJPY-23JUN0910-B139.375,,
0,22,28,72,78,0,0,1686275480,USDJPY-23JUN0910-B139.375,,
0,19,28,72,81,0,0,1686275505,USDJPY-23JUN0910-B139.375,,
0,22,28,72,78,0,0,1686275505,USDJPY-23JUN0910-B139.375,,
0,17,28,72,83,0,0,1686275518,USDJPY-23JUN0910-B139.375,,
0,22,28,72,78,0,0,1686275522,USDJPY-23JUN0910-B139.375,,
0,17,99,1,83,0,0,1686275534,USDJPY-23JUN0910-B139.375,,
0,17,29,71,83,0,0,1686275535,USDJPY-23JUN0910-B139.375,,
0,20,29,71,80,0,0,1686275545,USDJPY-23JUN0910-B139.375,,
0,21,29,71,79,0,0,1686275545,USDJPY-23JUN0910-B139.375,,
0,23,29,71,77,0,0,1686275545,USDJPY-23JUN0910-B139.375,,
0,23,28,72,77,0,0,1686275545,USDJPY-23JUN0910-B139.375,,
0,21,28,72,79,0,0,1686275554,USDJPY-23JUN0910-B139.375,,
0,21,29,71,79,0,0,1686275554,USDJPY-23JUN0910-B139.375,,
0,23,29,71,77,0,0,1686275554,USDJPY-23JUN0910-B139.375,,
0,21,29,71,79,0,0,1686275569,USDJPY-23JUN0910-B139.375,,
0,23,29,71,77,0,0,1686275569,USDJPY-23JUN0910-B139.375,,
0,21,29,71,79,0,0,1686275578,USDJPY-23JUN0910-B139.375,,
0,20,29,71,80,0,0,1686275578,USDJPY-23JUN0910-B139.375,,
0,24,29,71,76,0,0,1686275578,USDJPY-23JUN0910-B139.375,,
0,23,29,71,77,0,0,1686275593,USDJPY-23JUN0910-B139.375,,
0,21,29,71,79,0,0,1686275609,USDJPY-23JUN0910-B139.375,,
0,24,29,71,76,0,0,1686275610,USDJPY-23JUN0910-B139.375,,
0,20,29,71,80,0,0,1686275627,USDJPY-23JUN0910-B139.375,,
0,22,29,71,78,0,0,1686275627,USDJPY-23JUN0910-B139.375,,
0,24,29,71,76,0,0,1686275627,USDJPY-23JUN0910-B139.375,,
0,18,29,71,82,0,0,1686275639,USDJPY-23JUN0910-B139.375,,
0,24,29,71,76,0,0,1686275643,USDJPY-23JUN0910-B139.375,,
0,20,29,71,80,0,0,1686275660,USDJPY-23JUN0910-B139.375,,
0,24,29,71,76,0,0,1686275660,USDJPY-23JUN0910-B139.375,,
0,20,29,71,80,0,0,1686275684,USDJPY-23JUN0910-B139.375,,
0,24,29,71,76,0,0,1686275684,USDJPY-23JUN0910-B139.375,,
0,22,30,70,78,0,0,1686275701,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275701,USDJPY-23JUN0910-B139.375,,
0,22,30,70,78,0,0,1686275749,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275749,USDJPY-23JUN0910-B139.375,,
0,18,30,70,82,0,0,1686275762,USDJPY-23JUN0910-B139.375,,
0,22,30,70,78,0,0,1686275766,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275766,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275778,USDJPY-23JUN0910-B139.375,,
0,25,30,70,75,0,0,1686275778,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275798,USDJPY-23JUN0910-B139.375,,
0,25,30,70,75,0,0,1686275798,USDJPY-23JUN0910-B139.375,,
0,21,30,70,79,0,0,1686275806,USDJPY-23JUN0910-B139.375,,
0,18,30,70,82,0,0,1686275806,USDJPY-23JUN0910-B139.375,,
0,20,30,70,80,0,0,1686275806,USDJPY-23JUN0910-B139.375,,
0,22,30,70,78,0,0,1686275806,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275806,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275822,USDJPY-23JUN0910-B139.375,,
0,25,30,70,75,0,0,1686275822,USDJPY-23JUN0910-B139.375,,
0,21,30,70,79,0,0,1686275840,USDJPY-23JUN0910-B139.375,,
0,25,30,70,75,0,0,1686275840,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275855,USDJPY-23JUN0910-B139.375,,
0,25,30,70,75,0,0,1686275855,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275864,USDJPY-23JUN0910-B139.375,,
0,18,30,70,82,0,0,1686275864,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275864,USDJPY-23JUN0910-B139.375,,
0,25,30,70,75,0,0,1686275881,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275890,USDJPY-23JUN0910-B139.375,,
0,21,30,70,79,0,0,1686275890,USDJPY-23JUN0910-B139.375,,
0,23,30,70,77,0,0,1686275890,USDJPY-23JUN0910-B139.375,,
0,20,30,70,80,0,0,1686275906,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275906,USDJPY-23JUN0910-B139.375,,
0,20,30,70,80,0,0,1686275922,USDJPY-23JUN0910-B139.375,,
0,22,30,70,78,0,0,1686275922,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275922,USDJPY-23JUN0910-B139.375,,
0,18,30,70,82,0,0,1686275936,USDJPY-23JUN0910-B139.375,,
0,20,30,70,80,0,0,1686275938,USDJPY-23JUN0910-B139.375,,
0,24,30,70,76,0,0,1686275938,USDJPY-23JUN0910-B139.375,,
0,47,100,0,53,0,0,1686312116,USDJPY-23JUN0910-B139.375,,
0,47,99,1,53,0,0,1686312116,USDJPY-23JUN0910-B139.375,,
0,47,53,47,53,0,0,1686312116,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312127,USDJPY-23JUN0910-B139.375,,
0,0,100,0,100,0,0,1686312127,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312127,USDJPY-23JUN0910-B139.375,,
0,47,99,1,53,0,0,1686312135,USDJPY-23JUN0910-B139.375,,
0,47,58,42,53,0,0,1686312135,USDJPY-23JUN0910-B139.375,,
0,47,53,47,53,0,0,1686312135,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312157,USDJPY-23JUN0910-B139.375,,
0,0,100,0,100,0,0,1686312157,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312157,USDJPY-23JUN0910-B139.375,,
0,42,99,1,58,0,0,1686312163,USDJPY-23JUN0910-B139.375,,
0,45,99,1,55,0,0,1686312163,USDJPY-23JUN0910-B139.375,,
0,45,53,47,55,0,0,1686312163,USDJPY-23JUN0910-B139.375,,
0,42,53,47,58,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,42,56,44,58,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,42,58,42,58,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,44,58,42,56,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,47,58,42,53,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,47,55,45,53,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,47,53,47,53,0,0,1686312172,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312184,USDJPY-23JUN0910-B139.375,,
0,0,100,0,100,0,0,1686312184,USDJPY-23JUN0910-B139.375,,
0,47,99,1,53,0,0,1686312194,USDJPY-23JUN0910-B139.375,,
0,47,58,42,53,0,0,1686312194,USDJPY-23JUN0910-B139.375,,
0,47,55,45,53,0,0,1686312194,USDJPY-23JUN0910-B139.375,,
0,47,53,47,53,0,0,1686312194,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312205,USDJPY-23JUN0910-B139.375,,
0,0,100,0,100,0,0,1686312205,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312205,USDJPY-23JUN0910-B139.375,,
0,0,53,47,100,0,0,1686312206,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312219,USDJPY-23JUN0910-B139.375,,
0,45,99,1,55,0,0,1686312230,USDJPY-23JUN0910-B139.375,,
0,47,99,1,53,0,0,1686312230,USDJPY-23JUN0910-B139.375,,
0,47,56,44,53,0,0,1686312230,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312242,USDJPY-23JUN0910-B139.375,,
0,0,100,0,100,0,0,1686312242,USDJPY-23JUN0910-B139.375,,
0,42,99,1,58,0,0,1686312248,USDJPY-23JUN0910-B139.375,,
0,45,99,1,55,0,0,1686312248,USDJPY-23JUN0910-B139.375,,
0,47,99,1,53,0,0,1686312248,USDJPY-23JUN0910-B139.375,,
0,47,58,42,53,0,0,1686312248,USDJPY-23JUN0910-B139.375,,
0,47,55,45,53,0,0,1686312248,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312260,USDJPY-23JUN0910-B139.375,,
0,47,99,1,53,0,0,1686312263,USDJPY-23JUN0910-B139.375,,
0,47,56,44,53,0,0,1686312263,USDJPY-23JUN0910-B139.375,,
0,42,56,44,58,0,0,1686312274,USDJPY-23JUN0910-B139.375,,
0,44,56,44,56,0,0,1686312274,USDJPY-23JUN0910-B139.375,,
0,47,56,44,53,0,0,1686312274,USDJPY-23JUN0910-B139.375,,
0,47,54,46,53,0,0,1686312274,USDJPY-23JUN0910-B139.375,,
0,0,54,46,100,0,0,1686312284,USDJPY-23JUN0910-B139.375,,
0,45,54,46,55,0,0,1686312284,USDJPY-23JUN0910-B139.375,,
0,47,54,46,53,0,0,1686312284,USDJPY-23JUN0910-B139.375,,
0,47,56,44,53,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,42,56,44,58,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,0,56,44,100,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,0,100,0,100,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,44,100,0,56,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,46,100,0,54,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,46,55,45,54,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,46,53,47,54,0,0,1686312293,USDJPY-23JUN0910-B139.375,,
0,0,99,1,100,0,0,1686312305,USDJPY-23JUN0910-B139.375,,
0,44,99,1,56,0,0,1686312313,USDJPY-23JUN0910-B139.375,,
0,46,99,1,54,0,0,1686312313,USDJPY-23JUN0910-B139.375,,
0,46,57,43,54,0,0,1686312313,USDJPY-23JUN0910-B139.375,,
0,46,54,46,54,0,0,1686312313,USDJPY-23JUN0910-B139.375,,
0,46,100,0,54,0,0,1686312324,USDJPY-23JUN0910-B139.375,,
